@relation 'MultiLabelData-weka.filters.unsupervised.attribute.Remove-V-R61,88,84,96,79,23,97,62,87,57,60,24,104-117'

@attribute Att61 numeric
@attribute Att88 numeric
@attribute Att84 numeric
@attribute Att96 numeric
@attribute Att79 numeric
@attribute Att23 numeric
@attribute Att97 numeric
@attribute Att62 numeric
@attribute Att87 numeric
@attribute Att57 numeric
@attribute Att60 numeric
@attribute Att24 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.069606,0.052218,-0.033303,-0.05488,0.091079,-0.081138,-0.058199,-0.004599,-0.055583,-0.064664,0.051119,-0.129036,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.070802,-0.047864,-0.051129,-0.023186,-0.132166,0.172645,-0.04786,0.043383,-0.107011,-0.089917,-0.197712,0.173642,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.005614,0.214849,-0.017916,-0.055535,0.077433,-0.110274,-0.079003,-0.127242,-0.002037,-0.022191,0.009858,-0.047146,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.050776,-0.034459,-0.052023,-0.018435,0.037638,0.025381,0.053752,0.008264,-0.005353,0.040162,0.046689,0.011549,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.037442,-0.027894,-0.002179,-0.01679,-0.090683,-0.141032,-0.020082,0.020462,-0.000622,-0.028305,0.078901,-0.139365,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.096243,-0.089752,-0.081372,-0.133011,0.081888,0.140238,0.108928,0.015059,-0.143374,0.032436,-0.02567,0.078461,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.024339,0.409784,0.00465,0.279086,0.029384,-0.080713,-0.07552,0.037084,-0.064554,0.247032,-0.025819,-0.103509,0,0,0,0,0,1,1,1,0,0,0,1,1,0
0.032942,0.110956,-0.039935,-0.060132,0.003224,-0.17233,-0.063502,-0.093486,0.051095,0.042544,-0.009439,-0.011652,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.101576,-0.034304,0.01218,-0.025122,0.045968,-0.096211,-0.00082,-0.071911,-0.004679,-0.008376,0.068625,-0.2627,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.188823,0.039677,0.222217,0.051349,0.009339,0.019242,0.061524,0.143576,0.08228,0.153468,0.173302,-0.003201,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.16017,-0.062909,-0.057836,0.069555,0.214775,-0.161129,-0.056653,0.147231,0.045071,0.009555,0.259777,-0.123336,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.14993,0.012508,-0.045631,-0.033501,0.090249,0.070015,0.032512,-0.184083,-0.024373,-0.02385,-0.224376,0.001491,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.013835,-0.028643,-0.045807,-0.014403,0.028056,-0.075513,-0.018084,-0.008938,-0.006888,-0.081059,-0.000992,-0.019058,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.214142,-0.035584,-0.052312,-0.023673,-0.105637,0.110282,-0.025152,-0.231189,0.01859,-0.033096,-0.060006,0.111051,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.002483,0.088494,0.113513,-0.106844,-0.047612,0.003379,-0.105154,0.113649,-0.041588,0.140215,0.0208,0.065426,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.004983,0.1822,-0.000283,-0.105707,0.012237,-0.072466,-0.11085,0.094524,0.030317,0.267107,-0.000035,0.024471,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0.011048,-0.035599,-0.057953,-0.021876,0.186285,-0.313491,-0.025227,0.000967,-0.015546,0.141936,0.033869,-0.219403,1,1,0,0,0,0,1,1,0,0,0,1,1,0
0.111245,-0.007312,0.02702,0.100971,0.178683,-0.070103,-0.073933,-0.000328,0.118181,0.013181,0.006526,-0.085978,0,0,0,0,1,1,0,0,0,1,1,1,1,0
0.043949,0.01187,0.032825,0.044165,0.077038,0.077372,-0.039794,-0.018174,0.176366,-0.093295,0.042149,-0.004468,0,0,0,0,0,0,0,0,0,1,1,1,1,0
-0.010629,-0.119833,-0.048368,-0.117017,0.014052,-0.088185,-0.033034,-0.116701,-0.124559,0.195784,0.007637,-0.04516,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.021451,-0.045081,-0.066432,-0.03471,-0.068734,-0.108533,-0.037936,0.148065,-0.031483,-0.063516,0.035201,-0.076297,1,1,1,0,0,0,0,1,1,0,0,1,1,0
-0.13343,-0.06982,-0.09139,-0.071083,-0.075335,0.18635,0.18123,-0.031986,-0.065071,-0.241956,-0.210066,0.253581,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.11633,-0.021631,-0.003987,-0.018427,0.129075,-0.088453,-0.018576,0.019193,-0.003326,0.055071,0.134031,-0.199089,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.11551,0.281778,0.300703,0.229072,0.128457,0.040777,-0.058308,0.090192,-0.00482,-0.108564,0.129778,0.004326,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.010686,0.030585,0.024692,0.050204,-0.004207,0.07435,0.090058,-0.156268,0.070498,-0.045282,0.151701,0.062028,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.035385,-0.02769,-0.050166,-0.001513,-0.162954,0.138318,-0.014784,-0.002848,-0.000025,0.164126,-0.058674,-0.004459,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.260162,-0.039122,-0.049082,-0.021357,-0.173781,0.149504,-0.02543,-0.292513,-0.012568,-0.12617,-0.135288,0.111302,0,0,0,1,1,1,0,0,0,0,0,1,1,0
0.09376,-0.10866,0.224353,0.161036,0.109974,-0.045603,-0.080718,0.079425,0.104214,-0.138011,0.13962,0.022633,0,0,0,0,0,0,0,1,1,1,1,0,0,0
-0.008613,-0.060094,-0.060079,-0.049585,-0.073277,0.127817,0.168504,-0.120376,-0.047549,-0.061136,-0.114467,0.057042,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.029487,0.111512,-0.004848,-0.016349,-0.086937,0.07299,-0.066641,0.066587,0.014567,0.001724,-0.040612,0.046713,1,1,1,1,0,0,0,0,0,1,1,1,1,0
0.008013,-0.073358,-0.047147,-0.035581,-0.122367,0.025153,-0.048355,-0.097018,-0.075891,-0.006418,0.009217,-0.110277,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.00196,-0.038046,0.050427,0.055856,-0.000571,0.039905,-0.059146,0.090898,-0.05756,-0.000756,0.000278,0.043737,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.005978,-0.025618,-0.046888,-0.010928,-0.056925,0.095053,-0.014039,-0.091096,-0.003083,-0.000587,0.015245,0.000472,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.028918,-0.020065,-0.045336,-0.012511,-0.114955,-0.070668,-0.015957,0.171004,-0.002835,-0.018061,-0.028596,-0.261019,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.075822,-0.038775,-0.067516,-0.037011,-0.057171,0.049072,-0.009836,0.217841,-0.021956,0.150718,-0.115271,-0.02699,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.014002,0.149738,0.089387,0.036744,0.093377,-0.151218,0.041455,0.104325,0.006607,0.145887,0.029952,-0.092672,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.014635,-0.064657,-0.091266,-0.054266,-0.061992,-0.070734,0.208142,-0.031902,-0.049375,0.14872,-0.022784,-0.033638,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.107266,-0.028423,-0.062954,-0.021498,-0.116656,-0.050489,-0.013337,-0.130465,-0.012886,0.128359,-0.061365,-0.063394,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.201327,0.125004,0.116914,0.023412,0.000457,0.077784,-0.001251,-0.123612,0.195737,-0.035934,-0.129665,0.093296,0,0,0,0,0,1,1,1,0,1,1,1,1,0
-0.233949,-0.083224,-0.10844,-0.055867,-0.12712,0.078664,0.197889,-0.176592,-0.056232,-0.154516,-0.11296,0.06019,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.012208,0.041471,0.077408,0.05506,0.173754,-0.14156,-0.174463,-0.03274,0.083422,-0.048384,-0.035644,-0.040236,1,1,0,0,1,1,1,0,0,0,0,1,1,0
-0.082729,-0.037585,-0.063808,-0.02083,-0.04686,-0.052693,-0.024697,0.011103,-0.010678,0.146432,-0.115272,-0.14311,0,1,1,1,0,0,0,0,0,0,0,1,1,0
0.039183,-0.0565,-0.026311,-0.095288,-0.029165,0.1829,0.133402,0.006259,0.09455,-0.024404,0.01894,0.128857,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.084169,-0.062036,0.090605,-0.051153,0.272651,-0.129169,0.057114,0.055516,-0.049027,0.03951,0.118767,-0.086111,0,0,1,1,0,0,0,1,1,0,0,0,0,0
0.129116,-0.053745,-0.039903,-0.042941,0.270368,0.013483,-0.039753,0.065482,-0.010121,-0.030048,0.163534,0.047421,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.025191,0.037749,-0.020014,-0.066218,-0.045984,-0.056838,-0.069737,0.077226,-0.068646,0.067504,-0.040152,-0.004511,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.105371,-0.041819,-0.118186,0.014186,-0.03809,-0.030109,0.147647,0.019512,-0.071361,0.183021,0.025596,-0.036783,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.102186,-0.047565,-0.079192,0.377348,0.096543,-0.041301,0.097822,0.024141,-0.034546,-0.077739,0.039285,0.006988,0,0,1,1,0,0,0,0,0,1,1,1,1,0
0.034999,0.01056,-0.059232,-0.019994,0.068945,-0.138222,0.005743,0.049152,0.005235,0.105645,0.228347,-0.10544,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.036721,-0.020057,-0.038641,-0.010889,0.013476,-0.071302,-0.006568,-0.009028,0.002346,-0.00431,0.071305,-0.065084,0,0,0,0,1,1,0,0,0,1,1,1,1,0
-0.259445,0.106514,-0.015429,0.01364,-0.13518,0.248052,0.064711,-0.139094,0.011844,0.016065,-0.143256,0.24867,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.190729,0.075211,0.049277,0.071324,-0.091309,0.207326,-0.137343,-0.201642,0.021823,-0.079316,-0.121647,0.153172,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.028703,-0.028162,-0.036353,-0.015294,-0.056908,0.037088,-0.018704,-0.058025,-0.007391,0.121011,-0.095025,0.031224,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.099113,-0.048714,0.046876,-0.094367,0.003772,-0.092041,-0.018834,0.098876,-0.099615,-0.004592,0.174371,0.0066,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.124614,0.02475,-0.038966,0.248666,0.102333,-0.123806,0.078447,0.098837,-0.104974,0.015085,0.129291,-0.069886,1,0,0,0,1,1,0,0,0,0,0,1,1,0
0.121682,-0.028447,-0.055221,-0.011903,0.044485,-0.172091,0.00501,0.058783,-0.005081,-0.034281,0.132276,-0.10667,0,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.18368,-0.032939,-0.004703,-0.000648,-0.224719,0.217419,-0.00409,-0.239098,-0.040498,0.058294,-0.172048,0.204851,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.098296,-0.038765,-0.060214,-0.026873,0.155824,-0.106493,-0.030079,-0.015375,0.001066,0.00536,0.290884,-0.068182,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.091624,0.057379,0.085097,0.084169,-0.109072,0.038816,-0.081194,-0.179339,-0.035023,0.017328,-0.123242,0.072123,0,0,0,0,0,1,1,0,0,0,1,1,0,0
-0.002821,-0.117682,-0.034613,-0.116457,0.014185,-0.000432,0.106486,0.006219,-0.125694,-0.096894,-0.065259,0.008619,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.048689,0.040991,0.034055,0.056303,-0.043199,0.062287,0.107157,0.003757,0.086359,-0.146809,0.088987,0.082789,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.052985,-0.064534,0.080285,0.088003,0.004419,0.003553,-0.042746,0.135599,0.106593,0.005618,0.092791,0.001341,0,1,1,0,0,0,0,0,0,1,1,1,1,0
0.080453,0.015149,0.031194,0.099496,-0.040913,-0.106049,-0.063594,0.028535,0.11428,-0.00895,0.09226,-0.075375,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.025549,-0.081858,0.022991,-0.074802,-0.06047,-0.035188,0.308514,0.008077,-0.076988,-0.071107,-0.0265,0.084968,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.115119,-0.061887,-0.093351,-0.026202,0.054239,0.034206,0.217953,0.065307,-0.04962,-0.159965,-0.001033,-0.087781,1,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.02003,0.092929,0.083582,0.072185,-0.080988,0.079687,-0.064428,-0.006202,0.106517,-0.181967,-0.000652,0.036345,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.064771,-0.076403,-0.081948,-0.055076,-0.184356,0.132558,0.222461,-0.048475,-0.053816,0.059901,-0.198391,0.09588,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.013706,-0.082589,0.167618,-0.064157,0.20193,-0.092667,0.099247,-0.040657,0.210991,-0.001413,0.022121,-0.125982,0,0,0,0,1,1,1,1,0,0,0,0,0,0
-0.149681,0.003882,0.008339,0.102563,-0.065602,0.029686,-0.097578,-0.056389,-0.005957,0.078123,-0.064903,0.064514,1,1,0,0,1,1,0,0,0,0,0,0,0,0
-0.166892,-0.14718,-0.158315,0.147419,0.029498,0.096444,-0.04608,-0.094513,0.169082,-0.080695,-0.105395,0.072109,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.076447,0.033601,0.046822,-0.089518,-0.160152,0.083296,-0.088965,-0.019512,0.100283,0.043091,-0.119216,0.03358,0,1,1,1,0,0,0,0,0,0,0,1,1,0
0.02564,-0.071721,-0.09331,-0.061987,0.035549,-0.178364,0.246153,-0.076996,-0.060641,0.208772,-0.014025,-0.064077,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.083955,-0.078883,-0.104056,-0.035281,-0.004282,-0.009581,-0.035872,0.060265,-0.074836,-0.060225,-0.117304,-0.0449,0,0,0,0,0,1,1,0,0,1,1,1,1,0
-0.014391,-0.039118,-0.069646,-0.038083,0.097734,-0.035904,-0.04136,-0.102264,-0.035394,-0.066346,-0.067774,0.033075,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.068975,-0.039834,0.001859,-0.038354,0.098923,-0.106785,-0.036712,0.034881,0.159924,0.031884,0.083551,-0.080127,0,0,0,0,1,1,0,0,0,0,1,1,1,0
0.024817,-0.013758,-0.029603,-0.008797,-0.065257,-0.054357,-0.025979,-0.012118,-0.014883,0.183693,0.004785,-0.031703,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.028908,-0.128321,-0.08193,-0.01769,-0.042989,-0.005778,-0.137889,0.130079,0.017892,0.117426,-0.100789,0.08272,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.104602,-0.1256,0.069852,-0.125599,-0.015554,-0.030383,0.048607,-0.109009,-0.136349,0.063926,-0.005228,0.012344,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.004388,-0.067974,-0.084693,-0.05744,-0.010414,0.031021,0.19153,-0.033241,-0.05606,-0.172727,0.033779,-0.048162,1,1,1,1,0,0,0,0,1,1,0,1,1,0
0.067794,0.25224,0.268586,0.1359,0.17913,-0.024278,-0.053508,0.091569,0.01315,0.002675,0.090151,0.000183,1,1,0,0,0,1,1,0,0,0,0,1,1,0
0.239149,-0.023519,-0.01213,0.111594,0.161558,-0.111681,-0.091273,0.04677,-0.000602,0.069178,0.223319,-0.042318,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.083552,0.081384,0.025646,-0.010188,-0.134883,0.019821,-0.137794,0.057243,0.089382,-0.085911,0.088525,-0.019388,1,1,0,0,0,1,1,0,0,0,0,1,1,0
-0.056693,0.229725,0.195871,0.243645,-0.001936,-0.030141,0.026559,0.033355,0.039349,0.108423,-0.024831,0.016044,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.0229,-0.038571,-0.053128,0.046127,-0.051207,0.072791,-0.044751,0.147059,0.009682,-0.022669,0.060092,0.088413,0,0,1,1,1,1,0,0,0,0,0,1,1,0
-0.057045,0.079109,0.050879,0.142245,0.088488,-0.112146,-0.173319,-0.125844,0.144934,-0.113397,-0.035644,-0.085892,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.024006,-0.041513,-0.007992,-0.053831,0.087891,-0.024767,0.025129,0.005483,-0.050239,-0.045748,0.019348,-0.067092,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.003844,0.189677,0.019292,0.181466,-0.001876,-0.010005,-0.111624,0.050203,0.241476,-0.04394,0.033655,-0.021322,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.064555,-0.070962,0.033811,0.043809,0.041096,0.064311,-0.067306,0.045741,-0.064506,0.04135,-0.050406,-0.021562,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.090373,-0.155958,-0.007831,0.14247,-0.100492,-0.087955,0.05188,-0.028257,0.001235,0.04575,-0.00052,-0.188631,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.185214,0.009158,-0.019888,-0.029245,-0.182422,0.192846,-0.014928,-0.141446,-0.014618,-0.16547,0.007872,0.2389,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.323814,-0.042531,-0.049532,-0.037237,-0.188353,0.192531,-0.013641,-0.248859,-0.030892,-0.16455,0.005685,0.192106,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.099894,-0.037076,0.029105,-0.013133,0.082819,-0.120027,-0.026775,0.053071,-0.012257,0.173016,0.115683,-0.053985,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.117802,0.280036,0.215382,0.212158,0.037465,0.01816,-0.069395,-0.106418,-0.073781,-0.160437,0.017461,0.049536,1,0,0,0,0,1,1,1,0,0,0,1,1,0
0.234161,0.131726,0.198309,-0.059726,0.189972,-0.108722,-0.06506,0.115146,0.186484,-0.07884,0.272103,-0.135803,0,0,0,0,0,0,0,0,0,1,1,1,1,0
-0.030105,-0.067523,-0.077429,-0.054893,-0.005814,0.040903,-0.006652,0.00356,-0.024694,0.138197,-0.066079,0.046441,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.129487,-0.059535,-0.062911,-0.045932,0.006312,-0.08008,0.083291,0.121215,0.014159,0.218321,0.100723,-0.127843,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.001597,-0.060802,0.071336,-0.052008,0.061274,-0.065206,0.170824,-0.080871,-0.051204,-0.018467,0.009827,-0.010974,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.085362,0.059418,-0.09304,-0.013392,0.055914,0.004777,-0.067765,0.028333,-0.066082,0.039938,-0.113447,0.078399,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.14575,0.2351,0.240599,0.126289,0.147777,-0.054114,-0.05026,0.148692,0.025671,0.016902,0.0723,-0.093395,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.010484,-0.009827,-0.06514,-0.037107,0.025754,-0.082037,0.176368,-0.012934,-0.13909,0.116248,0.032164,0.031728,0,0,1,1,0,0,0,0,0,1,1,1,1,0
-0.149255,0.024241,-0.089414,-0.060801,-0.177126,0.180281,-0.056313,-0.053066,-0.058681,-0.243085,-0.213214,0.210331,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.014967,-0.021377,0.246532,0.063251,0.00633,0.030115,-0.100088,-0.102865,-0.100757,-0.147782,0.007686,0.073396,1,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.26587,-0.044625,-0.035529,-0.015693,-0.153072,0.185364,0.23999,-0.128416,-0.047294,-0.150538,-0.138237,0.133051,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.097241,-0.026798,0.200814,-0.010725,-0.082645,0.099572,-0.023662,0.031424,-0.017323,0.048274,-0.14885,0.144894,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.013744,0.190616,0.096741,-0.070378,-0.025603,-0.030172,-0.074318,-0.060353,-0.072307,-0.083589,-0.012142,0.015393,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.076519,-0.095098,0.025162,0.008107,0.035824,0.009411,-0.025553,0.083073,-0.126091,0.029954,0.030336,0.002795,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.052157,-0.045646,-0.036928,-0.026858,-0.079457,-0.144452,-0.037914,0.19203,0.003672,-0.001022,0.084854,-0.224678,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.021149,-0.070618,0.061244,0.048267,0.026827,-0.115308,-0.050667,-0.009284,0.083872,-0.028672,0.047421,-0.015915,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.017925,-0.088477,0.07093,-0.081282,0.138612,-0.07828,0.175464,-0.006251,-0.083938,-0.108041,-0.040211,-0.044024,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.058497,0.250223,0.228089,-0.057918,0.012926,-0.10813,-0.050963,0.067193,-0.043622,0.129218,0.086297,-0.068511,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.035878,-0.023219,-0.061365,-0.029236,0.086743,-0.02767,-0.078708,-0.115134,-0.010245,-0.121216,0.063943,-0.022193,1,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.111526,-0.010064,-0.001684,0.475126,0.031139,-0.009665,-0.026348,-0.00247,0.013621,-0.033952,-0.053622,0.033729,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.000564,0.160072,0.144376,-0.036786,-0.082509,0.085631,-0.05917,0.019728,-0.059115,-0.054596,-0.004488,0.082434,0,0,0,0,0,1,1,0,0,0,1,1,1,0
0.032928,0.009146,-0.060162,0.05622,0.168156,-0.078676,-0.08917,0.010929,-0.086174,0.121075,-0.06303,-0.049603,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.071541,-0.042227,0.12127,-0.0585,0.10226,-0.241019,0.012011,-0.078432,-0.056051,0.130124,0.149079,-0.117348,0,1,1,0,1,1,0,0,0,0,0,1,1,0
0.056533,0.034857,0.070332,-0.020035,-0.141527,0.044669,-0.138345,-0.071042,0.064974,-0.067151,-0.051067,0.084972,0,0,0,0,1,1,1,1,0,0,0,1,1,0
0.114821,-0.030285,-0.053906,-0.014387,-0.026801,-0.193067,-0.016292,-0.032423,-0.006116,-0.093975,0.062706,-0.139495,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.119334,-0.032683,-0.059282,-0.027111,-0.089862,-0.040674,0.028186,-0.214299,-0.012487,-0.091934,0.073607,0.009969,0,0,0,0,1,1,1,1,0,0,1,1,1,0
-0.056317,-0.08678,0.007379,0.117694,-0.097245,0.266909,-0.084659,-0.098026,-0.083514,-0.1824,-0.051308,0.162575,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.102019,-0.041254,-0.063267,0.014178,-0.071907,0.03783,-0.032679,-0.154643,-0.024799,0.049113,-0.173465,0.117004,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035207,-0.044415,-0.068401,-0.036457,-0.029742,0.106231,-0.039734,0.006406,0.015123,-0.088626,-0.145562,0.161086,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.035045,-0.045666,-0.040522,-0.050278,-0.196908,0.081163,0.203913,-0.067688,0.04162,-0.024683,-0.165412,0.012063,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.19996,0.161404,0.140907,0.13157,0.026715,-0.106137,-0.084667,0.125477,0.209612,-0.014833,0.137539,-0.077153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.08707,-0.031018,-0.038635,-0.014054,-0.003722,0.002506,-0.017701,0.285351,-0.005118,-0.037522,0.108301,-0.130326,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.058908,-0.033177,-0.015177,-0.018251,0.098954,0.029487,-0.021684,-0.148843,-0.010891,0.135665,-0.08956,0.073595,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0.044625,-0.076319,-0.071932,0.186106,-0.061491,0.021335,0.037999,0.098872,-0.07082,0.142422,0.029896,0.104392,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.049058,-0.009674,-0.087984,0.16858,-0.013723,-0.057034,-0.058596,0.020499,-0.053007,0.160887,0.134809,-0.109729,1,1,0,0,1,1,0,0,0,0,0,0,0,0
-0.077709,-0.108635,0.034216,-0.139251,-0.212355,0.233395,0.151173,-0.109174,-0.150198,-0.194648,0.043101,0.225835,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.062466,-0.042085,0.279865,-0.031222,0.034539,-0.078536,-0.034405,-0.044286,-0.027402,-0.112223,-0.096132,0.013831,0,0,0,0,1,1,1,1,0,0,0,1,1,0
0.243802,-0.037171,0.016799,0.123328,0.128529,-0.018555,-0.072741,0.103252,0.119067,-0.014072,0.198215,-0.034299,0,0,1,1,1,1,0,0,0,0,0,1,1,0
0.030381,0.059546,0.14586,0.24269,-0.03165,-0.003717,-0.078201,0.082232,0.188365,-0.087668,0.018848,0.002971,0,0,0,0,0,1,1,0,0,1,1,1,1,0
-0.124856,-0.079196,-0.092532,-0.078262,-0.277918,0.213197,0.142583,-0.108855,-0.055326,-0.052684,-0.071559,0.218815,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.027787,-0.030793,-0.04281,-0.015261,-0.001647,0.128221,-0.018691,-0.117385,-0.007283,0.023549,-0.049204,0.095933,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.06241,-0.038316,0.542054,-0.025043,0.160693,-0.110556,-0.027538,-0.04066,-0.010302,-0.064241,0.200074,-0.061228,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.063696,-0.023048,0.072134,-0.051276,0.228989,-0.161787,-0.039068,0.065837,-0.047949,-0.129598,0.194236,-0.120706,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.048119,-0.020685,-0.038916,-0.025526,0.048929,0.059262,0.010061,0.071239,-0.020322,0.013185,-0.042339,0.066527,1,1,1,0,0,0,0,1,1,0,0,1,1,0
0.168193,0.024611,0.012134,0.024966,0.126433,-0.018878,0.053797,0.062273,0.168862,0.025489,0.099779,-0.005235,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.030427,-0.048848,-0.024502,0.029764,-0.102131,0.176084,-0.024623,0.105965,0.03579,-0.088729,-0.11733,-0.024858,0,1,1,1,0,0,0,0,0,0,0,1,1,0
0.032859,-0.032692,-0.056902,-0.013587,0.047254,-0.076237,-0.018416,-0.035523,-0.000392,-0.142397,0.097864,-0.012923,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.000032,0.091022,0.081933,0.110978,-0.031503,0.029707,-0.077521,0.001686,-0.008641,-0.009254,0.039791,0.059671,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.254794,-0.058338,-0.099669,-0.046019,-0.135247,0.166488,0.126533,-0.13049,-0.051202,-0.22066,-0.068955,0.185074,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.102146,-0.06193,0.075726,-0.050844,0.106168,-0.005887,0.017559,-0.08143,0.020672,0.070628,0.05901,-0.130186,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.125556,-0.038142,-0.011628,-0.084165,-0.098002,0.114856,0.021326,-0.257489,-0.0651,0.012282,-0.150622,0.021577,0,0,0,0,1,1,0,0,0,0,0,1,1,0
